0.1837,0.9445,0.1788,12.9395,2.2583,-3.7231,0.224,0.9874,0.1555,4.8218,4.5776,4.8828,0.181,0.9115,0.2096,-13.3057,1.5259,-0.8545,0.2687,0.8591,0.2925,-80.3223,66.8335,-8.2397,-0.1219,1.0221,0.5619,-124.3896,36.438,-5.3101,0.2393,-0.1196,-0.2375,-550.8423,353.7597,119.3237,0.0951,-0.2876,-0.1548,-241.0889,62.8662,85.2051,0.1814,0.3992,0.2029,414.1845,160.8887,-17.0898,0.134,1.1157,0.6394,397.3388,524.1699,-25.2686,0.4413,3.2992,0.8712,97.4121,1010.437,58.4717,0.1528,1.7299,0.4026,-111.4502,139.1602,-143.1274,0.2329,0.9595,0.1707,-481.8115,-209.1064,-30.6396,0.1913,0.4919,0.1801,-46.936,149.292,-128.479,0.2367,0.3748,0.2108,-23.1323,105.6518,-47.7905,0.196,0.2993,0.1604,57.312,-71.4111,-7.3853,0.2388,0.5367,0.2777,236.5112,9.3384,-13.1836,0.2139,0.8137,0.33,207.0312,163.147,36.2549,0.2126,1.3246,0.3112,200.8056,110.3516,34.0576,0.2415,1.7299,0.3674,158.3252,119.6899,12.2681,0.1997,1.5056,0.2987,-179.6875,-109.8633,55.8472,3
0.3127,0.9397,-0.0695,-3.6621,12.5122,13.3057,0.3782,0.9043,0.0239,2.8076,-1.1597,-9.7656,0.2711,0.9285,-0.048,-9.0332,6.7749,4.0894,0.2393,0.9298,-0.0006,-26.3672,-2.8687,2.1973,0.3251,0.6892,0.5206,-133.5449,-21.3013,-20.6909,0.0972,-0.0999,-0.0559,-340.6982,-133.9722,30.4565,0.1246,0.0503,0.0626,-230.3467,44.7388,-101.1963,0.2061,0.2234,0.2247,-83.8013,-211.2427,-115.8447,0.5598,0.6954,0.1437,53.894,-962.0361,-220.2759,0.5684,3.8022,0.377,1002.4413,-43.9453,25.1465,-0.7123,2.2324,0.5006,76.9653,-385.6811,-15.1978,0.3315,1.4792,0.0315,-1195.4346,-202.0264,184.2651,0.2241,0.3807,0.1964,60.0586,365.4785,24.231,0.0273,0.3601,0.1455,-253.9062,86.3647,204.2847,0.1049,0.344,0.3119,-28.9917,-105.2856,72.7539,0.061,0.3588,0.2512,18.3105,74.3408,2.1362,0.1691,0.8353,0.3387,263.4888,91.1255,-55.6641,0.2061,1.2419,0.4133,222.4731,197.6318,-3.9673,0.0336,1.1235,0.4011,-55.1147,449.4018,50.5981,0.1898,1.4716,0.3425,418.396,516.2964,-221.7407,3
0.1992,0.9415,0.1647,2.0752,-0.5493,6.897,0.2509,0.9741,0.1346,-9.3384,13.0005,17.0898,0.2833,0.9186,0.1984,11.5356,-1.1597,-9.3994,0.1779,0.8401,0.1613,-1.9531,-6.0425,8.2397,0.3402,1.0593,0.2887,-33.2031,-81.604,9.9487,0.3538,0.9529,0.5886,-412.4756,253.9062,-3.2959,0.0646,-0.0085,-0.007,-226.1352,380.0659,55.1147,0.1169,0.0043,0.0568,-223.1445,-73.1201,-90.6372,0.2769,0.1702,0.053,32.2876,-158.4473,-169.7998,1.1912,3.9999,0.121,1203.0029,17.2729,-676.0253,0.3339,1.1667,0.6138,-104.7363,710.2661,-333.6792,-0.499,-0.1041,-0.3308,-743.225,1999.9388,79.1016,0.4364,1.1348,0.3026,688.5986,-684.0209,-337.8296,0.3641,1.8237,0.2513,-124.2676,567.9321,245.8496,-0.2002,0.6436,0.228,-223.2056,359.8633,133.4839,-0.0797,0.8768,0.3599,338.7451,143.6157,-103.0273,0.3774,1.2209,0.3351,-70.0684,-660.9496,-100.0976,0.1021,1.2172,0.3094,49.5605,862.4267,101.8677,0.0295,0.8788,0.3341,-71.8994,0.9155,-83.1909,0.1449,0.9158,0.277,-40.5884,-242.9199,-213.562,3
0.0344,1.0118,-0.0333,4.8828,4.5776,5.127,0.0505,0.9714,-0.0635,-3.7842,15.8081,9.7656,0.053,0.9714,0.1411,-12.8174,-2.8687,14.2212,0.0729,0.9664,-0.0054,-32.2266,-12.8784,-0.7935,0.187,1.0225,0.2986,-92.4683,-5.7373,3.9062,0.1034,0.9216,0.2614,-368.103,-248.8403,59.4482,0.1079,-0.0969,-0.0778,-301.5747,-214.4165,49.0723,0.1067,-0.0104,0.0668,-189.0259,-59.9976,-40.7715,0.1512,0.176,0.1825,41.748,18.0664,-120.2393,0.6342,2.4309,0.1495,479.8584,648.6205,-195.4956,-0.1025,0.5786,0.5175,196.0449,1997.5585,-56.6406,0.0234,1.8324,0.2346,-116.8823,-1832.3363,-46.7529,0.2051,1.3448,0.6027,161.499,894.226,40.8325,-0.0406,1.7605,0.1467,-570.4346,-1038.6353,-63.5986,0.2358,0.5505,0.3171,-7.019,-583.374,-130.4321,0.3635,0.7229,0.4576,337.6465,-326.5991,-249.0234,0.0618,0.4501,0.0326,-262.0239,218.75,91.7358,0.0948,0.5519,0.3145,332.0923,213.3789,22.644,0.0627,0.7803,0.3411,107.9101,-29.7852,-0.3052,0.1588,1.1619,0.255,55.4199,-458.0688,-126.1597,3
-0.0349,1.0084,0.1917,5.249,-6.7749,-6.2866,-0.0515,0.9548,0.1276,-6.4087,-2.5635,3.1128,0.025,0.9546,0.1918,-4.9438,-2.5635,-1.3428,-0.0432,0.9596,0.1547,2.8687,6.8359,-2.7466,-0.0127,0.9189,0.1937,0.9766,11.0474,4.8828,0.54,1.0442,0.6578,-149.7803,176.0864,43.457,-0.4503,1.0198,-0.7188,-100.769,-6.0425,109.436,0.2911,-0.0509,-0.0255,-237.793,-1856.8724,66.6504,0.1407,0.2194,0.2723,22.0947,-302.8564,-15.4419,0.1509,0.3325,0.2644,41.687,336.914,-145.9961,-0.6139,3.1997,0.3311,912.4145,1990.2343,-70.6177,0.6324,0.0955,0.0784,-720.3369,-1930.3588,270.813,0.0989,0.1663,0.0182,102.8442,1397.3998,-59.2651,0.2668,0.5583,0.465,195.6787,660.3393,-159.3018,0.1556,2.0437,0.1771,-194.7021,798.0956,36.1938,0.1117,1.1338,0.2274,-420.166,44.1284,-6.3477,0.1051,0.6154,0.2996,-57.9224,322.2046,-89.1113,0.1545,0.9355,0.2458,-45.4712,217.2851,-102.478,0.191,1.1134,0.2684,-58.1665,81.7261,-105.1025,0.2102,0.9634,0.2297,-75.0122,-17.7612,-95.0317,3
0.1273,0.9198,0.2251,-5.0049,-9.4604,-4.3335,0.1296,0.9746,0.1805,-9.7046,-3.7842,3.7231,0.1263,0.9679,0.2146,3.3569,-2.8076,3.7231,0.1543,0.9441,0.2119,6.2866,-5.7373,-5.0659,0.1436,0.9786,0.224,-16.9067,-3.3569,2.0752,0.0695,0.8511,0.2692,-10.0708,-19.165,-1.0376,0.1387,0.8121,0.3171,-148.8037,-31.1279,-40.9546,0.1724,0.2832,0.0223,-376.4648,-167.2973,68.4204,0.4276,-0.2788,-0.0526,-160.1563,-1988.5253,0.8545,0.0001,0.0699,0.1497,31.0669,859.2529,-162.7197,0.1877,0.3612,0.173,226.0742,241.2109,-269.3481,-1.3147,3.9999,0.1392,1360.3514,1999.9388,145.6299,0.111,0.6578,-0.1405,-957.0922,-1999.9999,359.436,0.1403,-0.0065,0.2627,257.7515,-1398.7426,-27.8931,0.1809,0.5854,0.5127,467.8344,732.4218,-161.56,0.1023,0.6472,0.3979,-244.9951,-717.4072,213.7451,0.0786,2.1996,0.2539,715.8813,-205.2612,-71.2891,0.0907,1.6809,0.3258,-448.3032,-448.1201,14.8315,0.1061,0.6072,0.2183,-121.8872,140.564,-134.2773,0.1532,0.4961,0.2906,28.0762,-62.3779,-106.9336,3
0.0845,0.9056,0.1199,-1.5259,6.4697,4.3335,0.1433,0.9896,0.2535,-10.7422,22.3389,20.2026,0.0912,0.973,0.1958,-23.4375,7.7515,-2.0142,0.0487,1.0172,0.1394,-61.1572,34.1797,27.71,-0.0243,0.7886,0.2164,-77.6978,-54.8706,59.021,0.2562,0.8867,0.1476,-155.5176,166.0156,81.8481,0.1801,0.2655,1.0322,-12.6343,-348.6328,143.0664,0.061,0.0746,0.0406,-234.9243,-267.7002,-107.3608,0.1385,0.33,0.1813,-188.7817,-525.5127,-236.8774,0.1849,0.3926,-0.0381,-323.1811,-870.1782,-293.5181,-0.5374,3.9999,0.0011,1601.1351,1095.8252,-82.5806,-0.4489,2.0952,0.0354,-487.1216,989.4409,75.4395,-0.0129,1.238,0.2219,335.5713,1166.5649,-200.7446,0.168,1.2451,0.1952,-177.3071,783.3862,-300.5371,0.3784,1.2103,0.2246,171.0205,1341.6747,-45.227,-0.0444,0.9829,0.2977,-72.876,1145.9961,159.8511,-0.0536,0.8138,0.3137,-44.7388,296.3257,-56.7017,0.1101,0.8773,0.3206,-109.1309,-197.8149,-142.6392,0.2621,0.9044,0.2885,-98.3887,-118.103,-68.5425,0.1289,0.9915,0.2963,-43.396,243.164,9.6436,3
-0.2041,0.974,0.1086,-13.0005,-4.2725,7.2021,-0.218,0.9263,0.1055,4.0283,-15.1978,-0.2441,-0.2023,0.955,0.1365,-21.3013,-8.8501,16.6016,-0.2153,0.8208,0.1565,-75.4395,-55.0537,13.0615,-0.0823,0.5092,0.2634,-181.8237,-322.3266,2.8076,0.203,0.121,-0.0172,-456.2378,-59.5703,98.7549,0.1411,0.1287,0.1917,-143.1885,290.8325,122.9858,0.0911,0.0323,0.1364,15.8081,183.1055,139.6484,0.0908,0.3596,0.0616,290.4663,650.0244,-70.8008,0.061,2.0468,0.3606,822.7538,539.1235,86.0596,0.1741,3.6201,0.1299,-138.1836,1046.875,-2.5024,0.0378,2.1831,0.3571,-37.3535,12.207,-147.0947,-0.2347,1.191,-1.5546,-673.5839,-1240.3564,74.4019,0.1426,0.5493,0.3606,-60.9741,-298.5229,7.8125,0.0377,0.3046,0.1738,31.3721,-117.9809,41.0767,0.1465,0.2797,0.2013,99.2432,-11.2305,60.852,0.0758,0.5131,0.3022,311.5845,-31.189,75.0732,0.0499,0.7604,0.3695,229.0649,109.5581,74.4019,0.108,1.1968,0.3174,155.5176,-177.0019,17.4561,0.2007,1.724,0.3412,197.0215,-108.8257,-23.9868,3
-0.0393,1.009,-0.0591,12.3901,0.8545,-8.0566,-0.031,0.9791,-0.0227,-6.5308,0.7935,9.7656,-0.0333,0.996,-0.031,3.0518,-3.9062,-4.6997,-0.0472,0.9767,-0.0421,-7.8125,-7.8735,6.958,-0.0217,0.9979,-0.027,-11.9629,-19.7754,8.9722,-0.0275,0.9747,0.0111,-44.7388,-28.8696,27.4658,-0.0338,0.6144,0.219,-121.7651,-175.2319,96.6186,0.5796,0.6586,0.2891,-455.9936,-337.7075,214.9048,0.0684,0.1031,0.0837,-109.1309,329.834,119.6899,0.0566,-0.0134,0.0496,-285.2783,138.0615,-3.1738,-0.0105,-0.0754,0.0751,60.2417,8.8501,-97.7783,0.2983,1.5946,0.2039,938.2934,-305.2979,-203.4912,0.1772,2.6829,0.3306,498.0468,713.7451,-24.292,-0.3127,2.9828,0.1698,-248.9014,666.6259,71.228,0.0037,1.761,0.2106,-681.2744,-716.3696,-193.1152,0.2563,0.3521,0.4089,-219.3603,528.8086,-251.3428,0.0828,0.3208,0.2781,-70.9839,152.771,-18.9209,0.2219,0.2,0.1102,-69.7632,363.8305,132.1411,0.0404,0.2235,0.1615,135.9253,218.3838,159.668,0.0106,0.51,0.2965,215.6372,395.3857,198.8525,3
0.0276,0.9736,0.1942,-5.0659,-13.977,-1.0986,0.0382,0.9878,0.1688,4.5776,-20.1416,2.3193,0.0255,0.9382,0.2202,-7.9346,-26.123,1.6479,0.0299,0.9661,0.1466,-15.1978,-31.4331,23.2544,0.0474,0.7783,0.1312,-94.4214,-136.4136,63.0493,0.442,0.5457,0.2177,-271.4233,-303.2837,113.6475,-0.0101,0.0001,0.0006,-140.0757,750.061,80.7495,0.0593,-0.0049,0.079,-229.7973,-158.5693,-22.2168,0.0629,-0.0079,0.1171,-62.8052,-104.8584,-90.6372,0.2086,0.7509,0.1665,425.1098,-258.0566,-291.687,0.249,2.5999,0.3451,794.0673,643.7377,-109.436,-0.3326,3.7827,0.066,-270.9351,1977.7831,75.5005,0.1426,2.1609,0.266,-659.1186,-1065.979,-206.0547,0.2659,0.5736,-0.3027,-26.001,167.1142,-281.5552,0.188,0.4155,0.2794,76.6602,58.2275,9.3994,0.1923,0.3322,0.1609,-43.0908,280.2734,150.3296,0.0525,0.5292,0.2185,363.4033,-84.4726,225.5249,-0.1101,0.7889,0.4122,332.6416,207.7026,181.2744,-0.0002,1.2332,0.3115,100.8911,-387.8174,-10.376,0.3135,1.8418,0.3252,224.7314,-309.2041,-123.7183,3
0.0741,0.9174,0.4799,-3.8452,-2.0142,5.6152,0.0557,0.8364,0.4561,5.9814,-1.4648,-4.8218,0.0522,0.8655,0.4591,-2.8076,-9.0942,1.1597,0.0189,0.743,0.467,-46.2036,-63.1103,1.0376,0.1112,0.0437,0.4036,-243.164,-110.1684,62.5,0.0918,0.0122,0.0627,-184.2041,115.1733,77.9419,0.165,0.4929,-0.161,-231.2012,104.3701,-9.4604,-0.3201,-0.0063,1.318,-137.0239,-781.7382,-106.0181,0.1326,0.7037,0.1421,649.7192,167.9687,-304.4434,0.3458,1.7244,0.5428,835.6933,76.1108,-91.1865,0.1544,3.9999,0.0699,-307.1899,648.6816,214.3555,-0.2816,1.7947,0.4399,331.2378,1054.0771,-272.7661,0.0332,0.9777,-0.5044,-760.1928,-863.1591,126.9531,0.167,0.5333,0.2784,-90.5151,-466.2475,21.7895,0.1458,0.3168,0.3024,110.7178,11.1084,51.5137,0.1042,0.2551,0.2137,91.6748,166.1987,113.7085,0.0375,0.4495,0.2825,266.2354,190.2466,103.9429,0.0161,0.7126,0.3552,231.2622,104.248,54.4434,0.1001,1.1865,0.3188,172.1802,-195.8618,-28.4424,0.2645,1.7854,0.3364,182.6172,-115.1733,-36.0718,3
0.2513,0.9088,0.3171,2.0142,-4.2725,-1.3428,0.2504,0.8866,0.3462,-2.3193,-7.3853,0.1831,0.2358,0.8929,0.3197,1.4648,-7.2632,-0.061,0.3097,0.8936,0.3513,-11.2915,-16.8457,7.9956,0.2609,0.88,0.3315,-14.4653,-22.7051,2.8687,0.2598,0.6593,0.2743,-91.4307,-128.54,13.977,0.1533,0.0604,0.4873,-270.6299,95.7031,-7.6294,0.1248,0.0952,0.0714,-231.1401,-312.8662,-101.5625,0.0811,0.1077,0.1234,-187.1338,217.102,-157.8979,0.0837,-0.0277,0.0953,0.2441,-154.7241,-167.6025,0.8042,3.2756,0.1438,748.6572,-757.8735,-815.9179,-0.0422,2.5493,0.3821,-39.856,548.4009,-189.5752,0.3605,2.7261,0.1746,25.5127,-1973.4496,11.5967,0.4591,1.7891,0.3173,-570.1294,-317.3828,-322.8149,0.3079,0.6025,0.2556,-63.5986,1660.5834,-198.4253,-0.0062,0.3623,0.1858,37.4146,868.164,90.8813,0.0916,0.2852,0.1658,-83.8623,-337.5244,141.6626,0.0055,0.1953,0.2367,85.9375,-701.538,113.7085,0.0383,0.4324,0.3125,224.7925,-132.5684,7.5073,0.1031,0.7686,0.3409,205.7495,-143.7988,-71.4111,3
